代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
SPX.GI,标普500,2016/2/8,1873.25,1873.25,1828.46,1853.44,0,7623400000
SPX.GI,标普500,2016/2/9,1848.46,1868.25,1834.94,1852.21,0,6965931600
SPX.GI,标普500,2016/2/10,1857.1,1881.6,1850.32,1851.86,0,6096524100
SPX.GI,标普500,2016/2/11,1847,1847,1810.1,1829.08,0,7222989600
SPX.GI,标普500,2016/2/12,1833.4,1864.78,1833.4,1864.78,0,6052633400
SPX.GI,标普500,2016/2/16,1871.44,1895.77,1871.44,1895.58,0,6159396900
SPX.GI,标普500,2016/2/17,1898.8,1930.68,1898.8,1926.82,0,6686161500
SPX.GI,标普500,2016/2/18,1927.57,1930,1915.09,1917.83,0,5862703200
SPX.GI,标普500,2016/2/19,1916.74,1918.78,1902.17,1917.78,0,5539575700
SPX.GI,标普500,2016/2/22,1924.44,1946.7,1924.44,1945.5,0,5338848300
SPX.GI,标普500,2016/2/23,1942.38,1942.38,1919.44,1921.27,0,5144160500
SPX.GI,标普500,2016/2/24,1917.56,1932.08,1891,1929.8,0,5637947200
SPX.GI,标普500,2016/2/25,1931.87,1951.83,1925.41,1951.7,0,5205574600
SPX.GI,标普500,2016/2/26,1954.95,1962.96,1945.78,1948.05,0,5495064300
SPX.GI,标普500,2016/2/29,1947.13,1958.27,1931.81,1932.23,0,6008014200
SPX.GI,标普500,2016/3/1,1937.09,1978.35,1937.09,1978.35,0,6290064600
SPX.GI,标普500,2016/3/2,1976.6,1986.51,1968.8,1986.45,0,5765380600
SPX.GI,标普500,2016/3/3,1985.6,1993.69,1977.37,1993.4,0,6133319900
SPX.GI,标普500,2016/3/4,1994.01,2009.13,1986.77,1999.99,0,7138511900
SPX.GI,标普500,2016/3/7,1996.11,2006.12,1989.38,2001.76,0,6044481300
SPX.GI,标普500,2016/3/8,1996.88,1996.88,1977.43,1979.26,0,5739412300
SPX.GI,标普500,2016/3/9,1981.44,1992.69,1979.84,1989.26,0,5150213400
SPX.GI,标普500,2016/3/10,1990.97,2005.08,1969.25,1989.57,0,5595503100
SPX.GI,标普500,2016/3/11,1994.71,2022.37,1994.71,2022.19,0,5247533900
SPX.GI,标普500,2016/3/14,2019.27,2024.57,2012.05,2019.64,0,4580902500
SPX.GI,标普500,2016/3/15,2015.27,2015.94,2005.23,2015.93,0,4738814200
SPX.GI,标普500,2016/3/16,2014.24,2032.02,2010.04,2027.22,0,5218076100
SPX.GI,标普500,2016/3/17,2026.9,2046.24,2022.16,2040.59,0,5855664500
SPX.GI,标普500,2016/3/18,2041.16,2052.36,2041.16,2049.58,0,8460403000
SPX.GI,标普500,2016/3/21,2047.88,2053.91,2043.14,2051.6,0,4482366300
SPX.GI,标普500,2016/3/22,2048.64,2056.6,2040.57,2049.8,0,4442520100
SPX.GI,标普500,2016/3/23,2048.55,2048.55,2034.86,2036.71,0,4726552000
SPX.GI,标普500,2016/3/24,2032.48,2036.04,2022.49,2035.94,0,4450413800
SPX.GI,标普500,2016/3/28,2037.89,2042.67,2031.96,2037.05,0,3594444500
SPX.GI,标普500,2016/3/29,2035.75,2055.91,2028.31,2055.01,0,4945988200
SPX.GI,标普500,2016/3/30,2058.27,2072.21,2058.27,2063.95,0,4762256400
SPX.GI,标普500,2016/3/31,2063.77,2067.92,2057.46,2059.74,0,4987744900
SPX.GI,标普500,2016/4/1,2056.62,2075.07,2043.98,2072.78,0,4983753300
SPX.GI,标普500,2016/4/4,2073.19,2074.02,2062.57,2066.13,0,4624412300
SPX.GI,标普500,2016/4/5,2062.5,2062.5,2042.56,2045.17,0,5104562500
SPX.GI,标普500,2016/4/6,2045.56,2067.33,2043.09,2066.66,0,4883283300
SPX.GI,标普500,2016/4/7,2063.01,2063.01,2033.8,2041.91,0,5095503000
SPX.GI,标普500,2016/4/8,2045.54,2060.63,2041.69,2047.6,0,4406715900
SPX.GI,标普500,2016/4/11,2050.23,2062.93,2041.88,2041.99,0,4629938000
SPX.GI,标普500,2016/4/12,2043.72,2065.05,2039.74,2061.72,0,5137685900
SPX.GI,标普500,2016/4/13,2065.92,2083.18,2065.92,2082.42,0,5398902900
SPX.GI,标普500,2016/4/14,2082.89,2087.84,2078.13,2082.78,0,4740042900
SPX.GI,标普500,2016/4/15,2083.1,2083.22,2076.31,2080.73,0,4623195000
SPX.GI,标普500,2016/4/18,2078.83,2094.66,2073.65,2094.34,0,4482722000
SPX.GI,标普500,2016/4/19,2096.05,2104.05,2091.68,2100.8,0,5149403000
SPX.GI,标普500,2016/4/20,2101.52,2111.05,2096.32,2102.4,0,5373030300
SPX.GI,标普500,2016/4/21,2102.09,2103.78,2088.52,2091.48,0,5409163700
SPX.GI,标普500,2016/4/22,2091.49,2094.32,2081.2,2091.58,0,5302481400
SPX.GI,标普500,2016/4/25,2089.37,2089.37,2077.52,2087.79,0,4466082100
SPX.GI,标普500,2016/4/26,2089.84,2096.87,2085.8,2091.7,0,4991805600
SPX.GI,标普500,2016/4/27,2092.33,2099.89,2082.31,2095.15,0,5510891400
SPX.GI,标普500,2016/4/28,2090.93,2099.3,2071.62,2075.81,0,5856513600
SPX.GI,标普500,2016/4/29,2071.82,2073.85,2052.28,2065.3,0,6371380400
SPX.GI,标普500,2016/5/2,2067.17,2083.42,2066.11,2081.43,0,5205472300
SPX.GI,标普500,2016/5/3,2077.18,2077.18,2054.89,2063.37,0,5692217500
SPX.GI,标普500,2016/5/4,2060.3,2060.3,2045.55,2051.12,0,5547082100
SPX.GI,标普500,2016/5/5,2052.95,2060.23,2045.77,2050.63,0,5363552900
SPX.GI,标普500,2016/5/6,2047.77,2057.72,2039.45,2057.14,0,5127111900
SPX.GI,标普500,2016/5/9,2057.55,2064.15,2054.31,2058.69,0,4980739600
SPX.GI,标普500,2016/5/10,2062.63,2084.87,2062.63,2084.39,0,4880240100
SPX.GI,标普500,2016/5/11,2083.29,2083.29,2064.46,2064.46,0,5162950000
SPX.GI,标普500,2016/5/12,2067.17,2073.99,2053.13,2064.11,0,5189151600
SPX.GI,标普500,2016/5/13,2062.5,2066.79,2043.13,2046.61,0,4784977700
SPX.GI,标普500,2016/5/16,2046.53,2071.88,2046.53,2066.66,0,4769086400
SPX.GI,标普500,2016/5/17,2065.04,2065.69,2040.82,2047.21,0,5452557400
SPX.GI,标普500,2016/5/18,2044.38,2060.61,2034.49,2047.63,0,5510370700
SPX.GI,标普500,2016/5/19,2044.21,2044.21,2025.91,2040.04,0,5091364600
SPX.GI,标普500,2016/5/20,2041.88,2058.35,2041.88,2052.32,0,4915994600
SPX.GI,标普500,2016/5/23,2052.23,2055.58,2047.26,2048.04,0,4461692300
SPX.GI,标普500,2016/5/24,2052.65,2079.67,2052.65,2076.06,0,4999479400
SPX.GI,标普500,2016/5/25,2078.93,2094.73,2078.93,2090.54,0,5117187000
SPX.GI,标普500,2016/5/26,2091.44,2094.3,2087.08,2090.1,0,4412297200
SPX.GI,标普500,2016/5/27,2090.06,2099.06,2090.06,2099.06,0,4239204400
SPX.GI,标普500,2016/5/31,2100.13,2103.48,2088.66,2096.96,0,6363012300
SPX.GI,标普500,2016/6/1,2093.94,2100.97,2085.1,2099.33,0,4896269900
SPX.GI,标普500,2016/6/2,2097.71,2105.26,2088.59,2105.26,0,4811434900
SPX.GI,标普500,2016/6/3,2104.07,2104.07,2085.36,2099.13,0,5010413000
SPX.GI,标普500,2016/6/6,2100.83,2113.36,2100.83,2109.41,0,4692303600
SPX.GI,标普500,2016/6/7,2110.18,2119.22,2110.18,2112.13,0,4788213600
SPX.GI,标普500,2016/6/8,2112.71,2120.55,2112.71,2119.12,0,4837700200
SPX.GI,标普500,2016/6/9,2115.65,2117.64,2107.73,2115.48,0,4469527600
SPX.GI,标普500,2016/6/10,2109.57,2109.57,2089.96,2096.07,0,4862784000
SPX.GI,标普500,2016/6/13,2091.75,2098.12,2078.46,2079.06,0,4787306800
SPX.GI,标普500,2016/6/14,2076.65,2081.3,2064.1,2075.32,0,5136293100
SPX.GI,标普500,2016/6/15,2077.6,2085.65,2069.8,2071.5,0,4868829800
SPX.GI,标普500,2016/6/16,2066.36,2079.62,2050.37,2077.99,0,4998971100
SPX.GI,标普500,2016/6/17,2078.2,2078.2,2062.84,2071.22,0,7189315700
SPX.GI,标普500,2016/6/20,2075.58,2100.66,2075.58,2083.25,0,4841082100
SPX.GI,标普500,2016/6/21,2085.19,2093.66,2083.02,2088.9,0,4518240800
SPX.GI,标普500,2016/6/22,2089.75,2099.71,2084.36,2085.45,0,4446831900
SPX.GI,标普500,2016/6/23,2092.8,2113.32,2092.8,2113.32,0,4622067300
SPX.GI,标普500,2016/6/24,2103.81,2103.81,2032.57,2037.41,0,11079488900
SPX.GI,标普500,2016/6/27,2031.45,2031.45,1991.68,2000.54,0,7471853300
SPX.GI,标普500,2016/6/28,2006.67,2036.09,2006.67,2036.09,0,5951954300
SPX.GI,标普500,2016/6/29,2042.69,2073.13,2042.69,2070.77,0,5799511500
SPX.GI,标普500,2016/6/30,2073.17,2098.94,2070,2098.86,0,6293606900
SPX.GI,标普500,2016/7/1,2099.34,2108.71,2097.9,2102.95,0,4791113300
SPX.GI,标普500,2016/7/5,2095.05,2095.05,2080.86,2088.55,0,4936424900
SPX.GI,标普500,2016/7/6,2084.43,2100.72,2074.02,2099.73,0,5348208000
SPX.GI,标普500,2016/7/7,2100.42,2109.08,2089.39,2097.9,0,4832327400
SPX.GI,标普500,2016/7/8,2106.97,2131.71,2106.97,2129.9,0,5145034100
SPX.GI,标普500,2016/7/11,2131.72,2143.16,2131.72,2137.16,0,4590518000
SPX.GI,标普500,2016/7/12,2139.5,2155.4,2139.5,2152.14,0,5461837200
SPX.GI,标普500,2016/7/13,2153.81,2156.45,2146.21,2152.43,0,4720925900
SPX.GI,标普500,2016/7/14,2157.88,2168.99,2157.88,2163.75,0,4677659500
SPX.GI,标普500,2016/7/15,2165.13,2169.05,2155.79,2161.74,0,4308012400
SPX.GI,标普500,2016/7/18,2162.04,2168.35,2159.63,2166.89,0,4235069800
SPX.GI,标普500,2016/7/19,2163.79,2164.63,2159.01,2163.78,0,4292067900
SPX.GI,标普500,2016/7/20,2166.1,2175.63,2164.89,2173.02,0,4735717100
SPX.GI,标普500,2016/7/21,2172.91,2174.56,2159.75,2165.17,0,4907915000
SPX.GI,标普500,2016/7/22,2166.47,2175.11,2163.24,2175.03,0,4289568000
SPX.GI,标普500,2016/7/25,2173.71,2173.71,2161.95,2168.48,0,4434584800
SPX.GI,标普500,2016/7/26,2168.97,2173.54,2160.18,2169.18,0,5063085600
SPX.GI,标普500,2016/7/27,2169.81,2174.98,2159.07,2166.58,0,5616594900
SPX.GI,标普500,2016/7/28,2166.05,2172.85,2159.74,2170.06,0,5235058500
SPX.GI,标普500,2016/7/29,2168.83,2177.09,2163.49,2173.6,0,5686032300
SPX.GI,标普500,2016/8/1,2173.15,2178.29,2166.21,2170.84,0,4949639000
SPX.GI,标普500,2016/8/2,2169.94,2170.2,2147.58,2157.03,0,5435396600
SPX.GI,标普500,2016/8/3,2156.81,2163.79,2152.56,2163.79,0,5217499200
SPX.GI,标普500,2016/8/4,2163.51,2168.19,2159.07,2164.25,0,4929138300
SPX.GI,标普500,2016/8/5,2168.79,2182.87,2168.79,2182.87,0,5226484200
SPX.GI,标普500,2016/8/8,2183.76,2185.44,2177.85,2180.89,0,4546440900
SPX.GI,标普500,2016/8/9,2182.24,2187.66,2178.61,2181.74,0,4625564900
SPX.GI,标普500,2016/8/10,2182.81,2183.41,2172,2175.49,0,4552529800
SPX.GI,标普500,2016/8/11,2177.97,2188.45,2177.97,2185.79,0,4544831200
SPX.GI,标普500,2016/8/12,2183.74,2186.28,2179.42,2184.05,0,4159787200
SPX.GI,标普500,2016/8/15,2186.08,2193.81,2186.08,2190.15,0,4207633600
SPX.GI,标普500,2016/8/16,2186.24,2186.24,2178.14,2178.15,0,4505421900
SPX.GI,标普500,2016/8/17,2177.84,2183.08,2168.5,2182.22,0,4749368400
SPX.GI,标普500,2016/8/18,2181.9,2187.03,2180.46,2187.02,0,4566310000
SPX.GI,标普500,2016/8/19,2184.24,2185,2175.13,2183.87,0,4356531400
SPX.GI,标普500,2016/8/22,2181.58,2185.15,2175.96,2182.64,0,4018119300
SPX.GI,标普500,2016/8/23,2187.81,2193.42,2186.8,2186.9,0,4225857100
SPX.GI,标普500,2016/8/24,2185.09,2186.66,2171.25,2175.44,0,4488091600
SPX.GI,标普500,2016/8/25,2173.29,2179,2169.74,2172.47,0,4145268200
SPX.GI,标普500,2016/8/26,2175.1,2187.94,2160.39,2169.04,0,4570787600
SPX.GI,标普500,2016/8/29,2170.19,2183.48,2170.19,2180.38,0,3791538200
SPX.GI,标普500,2016/8/30,2179.45,2182.27,2170.41,2176.12,0,4270880600
SPX.GI,标普500,2016/8/31,2173.56,2173.79,2161.35,2170.95,0,5173896600
SPX.GI,标普500,2016/9/1,2171.33,2173.56,2157.09,2170.86,0,4647834000
SPX.GI,标普500,2016/9/2,2177.49,2184.87,2173.59,2179.98,0,4206717200
SPX.GI,标普500,2016/9/6,2181.61,2186.57,2175.1,2186.48,0,4896763600
SPX.GI,标普500,2016/9/7,2185.17,2187.87,2179.07,2186.16,0,4861447300
SPX.GI,标普500,2016/9/8,2182.76,2184.94,2177.49,2181.3,0,5037858400
SPX.GI,标普500,2016/9/9,2169.08,2169.08,2127.81,2127.81,0,5885910700
SPX.GI,标普500,2016/9/12,2120.86,2163.3,2119.12,2159.04,0,5538966600
SPX.GI,标普500,2016/9/13,2150.47,2150.47,2120.27,2127.02,0,5580141200
SPX.GI,标普500,2016/9/14,2127.86,2141.33,2119.9,2125.77,0,5074219900
SPX.GI,标普500,2016/9/15,2125.36,2151.31,2122.36,2147.26,0,4837815300
SPX.GI,标普500,2016/9/16,2146.48,2146.48,2131.2,2139.16,0,7660021200
SPX.GI,标普500,2016/9/19,2143.99,2153.61,2135.91,2139.12,0,4468150700
SPX.GI,标普500,2016/9/20,2145.94,2150.8,2139.17,2139.76,0,4389686800
SPX.GI,标普500,2016/9/21,2144.58,2165.11,2139.57,2163.12,0,5309384200
SPX.GI,标普500,2016/9/22,2170.94,2179.99,2170.94,2177.18,0,5052158500
SPX.GI,标普500,2016/9/23,2173.29,2173.75,2163.97,2164.69,0,4731890500
SPX.GI,标普500,2016/9/26,2158.54,2158.54,2145.04,2146.1,0,4525385700
SPX.GI,标普500,2016/9/27,2146.04,2161.13,2141.55,2159.93,0,4701045700
SPX.GI,标普500,2016/9/28,2161.85,2172.4,2151.79,2171.37,0,5098556900
SPX.GI,标普500,2016/9/29,2168.9,2172.67,2145.2,2151.13,0,5434875700
SPX.GI,标普500,2016/9/30,2156.51,2175.3,2156.51,2168.27,0,5691469600
SPX.GI,标普500,2016/10/3,2164.33,2164.41,2154.77,2161.2,0,4317074900
SPX.GI,标普500,2016/10/4,2163.37,2165.46,2144.01,2150.49,0,4978773700
SPX.GI,标普500,2016/10/5,2155.15,2163.95,2155.15,2159.73,0,5163237100
SPX.GI,标普500,2016/10/6,2158.22,2162.93,2150.28,2160.77,0,4647748600
SPX.GI,标普500,2016/10/7,2164.19,2165.86,2144.85,2153.74,0,4796732700
SPX.GI,标普500,2016/10/10,2160.39,2169.6,2160.39,2163.66,0,3897646000
SPX.GI,标普500,2016/10/11,2161.35,2161.56,2128.84,2136.73,0,4788229500
SPX.GI,标普500,2016/10/12,2137.67,2145.36,2132.77,2139.18,0,4196722700
SPX.GI,标普500,2016/10/13,2130.26,2138.19,2114.72,2132.55,0,4859709400
SPX.GI,标普500,2016/10/14,2139.68,2149.19,2132.98,2132.98,0,4437529300
SPX.GI,标普500,2016/10/17,2132.95,2135.61,2124.43,2126.5,0,3927385600
SPX.GI,标普500,2016/10/18,2138.31,2144.38,2135.49,2139.6,0,4255488400
SPX.GI,标普500,2016/10/19,2140.81,2148.44,2138.15,2144.29,0,4516088900
SPX.GI,标普500,2016/10/20,2142.51,2147.18,2133.44,2141.34,0,4649071400
SPX.GI,标普500,2016/10/21,2139.43,2142.63,2130.09,2141.16,0,4700877700
SPX.GI,标普500,2016/10/24,2148.5,2154.79,2146.91,2151.33,0,4514687800
SPX.GI,标普500,2016/10/25,2149.72,2151.44,2141.93,2143.16,0,4913143300
SPX.GI,标普500,2016/10/26,2136.97,2145.73,2131.59,2139.43,0,5035211100
SPX.GI,标普500,2016/10/27,2144.06,2147.13,2132.52,2133.04,0,5685704500
SPX.GI,标普500,2016/10/28,2132.23,2140.72,2119.36,2126.41,0,5480714300
SPX.GI,标普500,2016/10/31,2129.78,2133.25,2125.53,2126.15,0,5199813100
SPX.GI,标普500,2016/11/1,2128.68,2131.45,2097.85,2111.72,0,5872151600
SPX.GI,标普500,2016/11/2,2109.43,2111.76,2094,2097.94,0,5894083100
SPX.GI,标普500,2016/11/3,2098.8,2102.56,2085.23,2088.66,0,5527772800
SPX.GI,标普500,2016/11/4,2083.79,2099.07,2083.79,2085.18,0,5438741200
SPX.GI,标普500,2016/11/7,2100.59,2132,2100.59,2131.52,0,5206325100
SPX.GI,标普500,2016/11/8,2129.92,2146.87,2123.56,2139.56,0,5140646800
SPX.GI,标普500,2016/11/9,2131.56,2170.1,2125.35,2163.26,0,8401208900
SPX.GI,标普500,2016/11/10,2167.49,2182.3,2151.17,2167.48,0,8674808300
SPX.GI,标普500,2016/11/11,2162.71,2165.92,2152.49,2164.45,0,6722885800
SPX.GI,标普500,2016/11/14,2165.64,2171.36,2156.08,2164.2,0,7175376600
SPX.GI,标普500,2016/11/15,2168.29,2180.84,2166.38,2180.39,0,6198226300
SPX.GI,标普500,2016/11/16,2177.53,2179.22,2172.2,2176.94,0,5412492400
SPX.GI,标普500,2016/11/17,2178.61,2188.06,2176.65,2187.12,0,5437144800
SPX.GI,标普500,2016/11/18,2186.85,2189.89,2180.38,2181.9,0,5046366100
SPX.GI,标普500,2016/11/21,2186.43,2198.7,2186.43,2198.18,0,4955036400
SPX.GI,标普500,2016/11/22,2201.56,2204.8,2194.51,2202.94,0,5402043200
SPX.GI,标普500,2016/11/23,2198.55,2204.72,2194.51,2204.72,0,4641025100
SPX.GI,标普500,2016/11/25,2206.27,2213.35,2206.27,2213.35,0,2160184600
SPX.GI,标普500,2016/11/28,2210.21,2211.14,2200.36,2201.72,0,4704669300
SPX.GI,标普500,2016/11/29,2200.76,2210.46,2198.15,2204.66,0,5060353400
SPX.GI,标普500,2016/11/30,2204.97,2214.1,2198.81,2198.81,0,6876338000
SPX.GI,标普500,2016/12/1,2200.17,2202.6,2187.44,2191.08,0,6671089000
SPX.GI,标普500,2016/12/2,2191.12,2197.95,2188.37,2191.95,0,5206098200
SPX.GI,标普500,2016/12/5,2200.65,2209.42,2199.97,2204.71,0,5254163800
SPX.GI,标普500,2016/12/6,2207.26,2212.78,2202.21,2212.23,0,5406635200
SPX.GI,标普500,2016/12/7,2210.72,2241.63,2208.93,2241.35,0,5983455300
SPX.GI,标普500,2016/12/8,2241.13,2251.69,2237.57,2246.19,0,5758768700
SPX.GI,标普500,2016/12/9,2249.73,2259.8,2249.23,2259.53,0,5362357700
SPX.GI,标普500,2016/12/12,2258.83,2264.03,2252.37,2256.96,0,5340493700
SPX.GI,标普500,2016/12/13,2263.32,2277.53,2263.32,2271.72,0,5382686400
SPX.GI,标普500,2016/12/14,2268.35,2276.2,2248.44,2253.28,0,5846859400
SPX.GI,标普500,2016/12/15,2253.77,2272.12,2253.77,2262.03,0,5751837100
SPX.GI,标普500,2016/12/16,2266.81,2268.05,2254.24,2258.07,0,8622105800
SPX.GI,标普500,2016/12/19,2259.24,2267.47,2258.21,2262.53,0,4568250100
SPX.GI,标普500,2016/12/20,2266.5,2272.56,2266.14,2270.76,0,4552621700
SPX.GI,标普500,2016/12/21,2270.54,2271.23,2265.15,2265.18,0,3920924400
SPX.GI,标普500,2016/12/22,2262.93,2263.18,2256.08,2260.96,0,4078958300
SPX.GI,标普500,2016/12/23,2260.25,2263.79,2258.84,2263.79,0,2846132600
SPX.GI,标普500,2016/12/27,2266.23,2273.82,2266.15,2268.88,0,2859688700
SPX.GI,标普500,2016/12/28,2270.23,2271.31,2249.11,2249.92,0,3342709700
SPX.GI,标普500,2016/12/29,2249.5,2254.51,2244.56,2249.26,0,3266302500
SPX.GI,标普500,2016/12/30,2251.61,2253.58,2233.62,2238.83,0,3820410800
SPX.GI,标普500,2017/1/3,2251.57,2263.88,2245.13,2257.83,0,5134375800
SPX.GI,标普500,2017/1/4,2261.6,2272.82,2261.6,2270.75,0,5143297400
SPX.GI,标普500,2017/1/5,2268.18,2271.5,2260.45,2269,0,5027917500
SPX.GI,标普500,2017/1/6,2271.14,2282.1,2264.06,2276.98,0,4554835600
SPX.GI,标普500,2017/1/9,2273.59,2275.49,2268.9,2268.9,0,4754604700
SPX.GI,标普500,2017/1/10,2269.72,2279.27,2265.27,2268.9,0,5071137900
SPX.GI,标普500,2017/1/11,2268.6,2275.32,2260.83,2275.32,0,5177802800
SPX.GI,标普500,2017/1/12,2271.14,2271.78,2254.25,2270.44,0,4763775000
SPX.GI,标普500,2017/1/13,2272.74,2278.68,2271.51,2274.64,0,4314385000
SPX.GI,标普500,2017/1/17,2269.14,2272.08,2262.81,2267.89,0,4954686900
SPX.GI,标普500,2017/1/18,2269.14,2272.01,2263.35,2271.89,0,4629315900
SPX.GI,标普500,2017/1/19,2271.9,2274.33,2258.41,2263.69,0,4576753400
SPX.GI,标普500,2017/1/20,2269.96,2276.96,2265.01,2271.31,0,4813779800
SPX.GI,标普500,2017/1/23,2267.78,2271.78,2257.02,2265.2,0,4447141400
SPX.GI,标普500,2017/1/24,2267.88,2284.63,2266.68,2280.07,0,5280451900
SPX.GI,标普500,2017/1/25,2288.88,2299.55,2288.88,2298.37,0,5416523000
SPX.GI,标普500,2017/1/26,2298.63,2300.99,2294.08,2296.68,0,5086787000
SPX.GI,标普500,2017/1/27,2299.02,2299.02,2291.62,2294.69,0,4472462600
SPX.GI,标普500,2017/1/30,2286.01,2286.01,2268.04,2280.9,0,4910606000
SPX.GI,标普500,2017/1/31,2274.02,2279.09,2267.21,2278.87,0,5779282100
SPX.GI,标普500,2017/2/1,2285.59,2289.14,2272.44,2279.55,0,5730536500
SPX.GI,标普500,2017/2/2,2276.69,2283.97,2271.65,2280.85,0,5434881100
SPX.GI,标普500,2017/2/3,2288.54,2298.31,2287.88,2297.42,0,4988296900
SPX.GI,标普500,2017/2/6,2294.28,2296.18,2288.57,2292.56,0,4527445600
SPX.GI,标普500,2017/2/7,2295.87,2299.4,2290.16,2293.08,0,5040267800
SPX.GI,标普500,2017/2/8,2289.55,2295.91,2285.38,2294.67,0,5168568600
SPX.GI,标普500,2017/2/9,2296.7,2311.08,2296.61,2307.87,0,5264922200
SPX.GI,标普500,2017/2/10,2312.27,2319.23,2311.1,2316.1,0,5024361900
SPX.GI,标普500,2017/2/13,2321.72,2331.58,2321.42,2328.25,0,4904171300
SPX.GI,标普500,2017/2/14,2326.12,2337.58,2322.17,2337.58,0,5181619800
SPX.GI,标普500,2017/2/15,2335.58,2351.3,2334.81,2349.25,0,5503241800
SPX.GI,标普500,2017/2/16,2349.64,2351.31,2338.87,2347.22,0,5191290200
SPX.GI,标普500,2017/2/17,2343.01,2351.16,2339.58,2351.16,0,5032728300
SPX.GI,标普500,2017/2/21,2354.91,2366.71,2354.91,2365.38,0,5140608700
SPX.GI,标普500,2017/2/22,2361.11,2365.13,2358.34,2362.82,0,4946939100
SPX.GI,标普500,2017/2/23,2367.5,2368.26,2355.09,2363.81,0,5435781500
SPX.GI,标普500,2017/2/24,2355.73,2367.34,2352.87,2367.34,0,5027940100
SPX.GI,标普500,2017/2/27,2365.23,2371.54,2361.87,2369.75,0,5081592400
SPX.GI,标普500,2017/2/28,2366.08,2367.79,2358.96,2363.64,0,6013635100
SPX.GI,标普500,2017/3/1,2380.13,2400.98,2380.13,2395.96,0,6140518500
SPX.GI,标普500,2017/3/2,2394.75,2394.75,2380.17,2381.92,0,5432967000
SPX.GI,标普500,2017/3/3,2380.92,2383.89,2375.39,2383.12,0,5058681200
SPX.GI,标普500,2017/3/6,2375.23,2378.8,2367.98,2375.31,0,4630325200
SPX.GI,标普500,2017/3/7,2370.74,2375.12,2365.51,2368.39,0,4890663000
SPX.GI,标普500,2017/3/8,2369.81,2373.09,2361.01,2362.98,0,5133375200
SPX.GI,标普500,2017/3/9,2363.49,2369.08,2354.54,2364.87,0,5055172900
SPX.GI,标普500,2017/3/10,2372.52,2376.86,2363.04,2372.6,0,5032421500
SPX.GI,标普500,2017/3/13,2371.56,2374.42,2368.52,2373.47,0,4472611600
SPX.GI,标普500,2017/3/14,2368.55,2368.55,2358.18,2365.45,0,4398046200
SPX.GI,标普500,2017/3/15,2370.34,2390.01,2368.94,2385.26,0,5425767200
SPX.GI,标普500,2017/3/16,2387.71,2388.1,2377.18,2381.38,0,4731461300
SPX.GI,标普500,2017/3/17,2383.71,2385.71,2377.64,2378.25,0,7671879900
SPX.GI,标普500,2017/3/20,2378.24,2379.55,2369.66,2373.47,0,4478768400
SPX.GI,标普500,2017/3/21,2379.32,2381.93,2341.9,2344.02,0,6015742800
SPX.GI,标普500,2017/3/22,2343,2351.81,2336.45,2348.45,0,4915819000
SPX.GI,标普500,2017/3/23,2345.97,2358.92,2342.13,2345.96,0,4599712800
SPX.GI,标普500,2017/3/24,2350.42,2356.22,2335.74,2343.98,0,4390026800
SPX.GI,标普500,2017/3/27,2329.11,2344.9,2322.25,2341.59,0,4525040400
SPX.GI,标普500,2017/3/28,2339.79,2363.78,2337.63,2358.57,0,4779718700
SPX.GI,标普500,2017/3/29,2356.54,2363.36,2352.94,2361.13,0,4363463000
SPX.GI,标普500,2017/3/30,2361.31,2370.42,2358.58,2368.06,0,4459320300
SPX.GI,标普500,2017/3/31,2364.82,2370.35,2362.6,2362.72,0,4872170200
SPX.GI,标普500,2017/4/3,2362.34,2365.87,2344.73,2358.84,0,4902366100
SPX.GI,标普500,2017/4/4,2354.76,2360.53,2350.72,2360.16,0,4599165400
SPX.GI,标普500,2017/4/5,2366.59,2378.36,2350.52,2352.95,0,5427490300
SPX.GI,标普500,2017/4/6,2353.79,2364.16,2348.9,2357.49,0,4646155400
SPX.GI,标普500,2017/4/7,2356.59,2363.76,2350.74,2355.54,0,4382203500
SPX.GI,标普500,2017/4/10,2357.16,2366.37,2351.5,2357.16,0,4133376400
SPX.GI,标普500,2017/4/11,2353.92,2355.22,2337.25,2353.78,0,4601056900
SPX.GI,标普500,2017/4/12,2352.15,2352.72,2341.18,2344.93,0,4495024900
SPX.GI,标普500,2017/4/13,2341.98,2348.26,2328.95,2328.95,0,4401133400
SPX.GI,标普500,2017/4/17,2332.62,2349.14,2332.51,2349.01,0,3909096300
SPX.GI,标普500,2017/4/18,2342.53,2348.35,2334.54,2342.19,0,4456701800
SPX.GI,标普500,2017/4/19,2346.79,2352.63,2335.05,2338.17,0,4878202800
SPX.GI,标普500,2017/4/20,2342.69,2361.37,2340.91,2355.84,0,4993610100
SPX.GI,标普500,2017/4/21,2354.74,2356.18,2344.51,2348.69,0,4842021700
SPX.GI,标普500,2017/4/24,2370.33,2376.98,2369.19,2374.15,0,5110570200
SPX.GI,标普500,2017/4/25,2381.51,2392.48,2381.15,2388.61,0,5471232200
SPX.GI,标普500,2017/4/26,2388.98,2398.16,2386.76,2387.45,0,5656460100
SPX.GI,标普500,2017/4/27,2389.7,2392.1,2382.68,2388.77,0,5635318800
SPX.GI,标普500,2017/4/28,2393.68,2393.68,2382.36,2384.2,0,5372539700
SPX.GI,标普500,2017/5/1,2388.5,2394.49,2384.83,2388.33,0,4611891400
